tm,stability,entry,proteinname
57.82997928,Medium,Q02790,"Peptidyl-prolyl cis-trans isomerase FKBP4 (PPIase FKBP4) (EC 5.2.1.8) (51 kDa FK506-binding protein) (FKBP51) (52 kDa FK506-binding protein) (52 kDa FKBP) (FKBP-52) (59 kDa immunophilin) (p59) (FK506-binding protein 4) (FKBP-4) (FKBP59) (HSP-binding immunophilin) (HBI) (Immunophilin FKBP52) (Rotamase) [Cleaved into: Peptidyl-prolyl cis-trans isomerase FKBP4, N-terminally processed]"
57.08221465,Medium,Q00688,Peptidyl-prolyl cis-trans isomerase FKBP3 (PPIase FKBP3) (EC 5.2.1.8) (25 kDa FK506-binding protein) (25 kDa FKBP) (FKBP-25) (FK506-binding protein 3) (FKBP-3) (Immunophilin FKBP25) (Rapamycin-selective 25 kDa immunophilin) (Rotamase)
58.21614782,Medium,P26885,Peptidyl-prolyl cis-trans isomerase FKBP2 (PPIase FKBP2) (EC 5.2.1.8) (13 kDa FK506-binding protein) (13 kDa FKBP) (FKBP-13) (FK506-binding protein 2) (FKBP-2) (Immunophilin FKBP13) (Rotamase)
48.38472071,Medium,P30405,"Peptidyl-prolyl cis-trans isomerase F, mitochondrial (PPIase F) (EC 5.2.1.8) (Cyclophilin D) (CyP-D) (CypD) (Cyclophilin F) (Mitochondrial cyclophilin) (CyP-M) (Rotamase F)"
56.02163647,Medium,Q9UNP9,Peptidyl-prolyl cis-trans isomerase E (PPIase E) (EC 5.2.1.8) (Cyclophilin E) (Cyclophilin-33) (Rotamase E)
50.21696042,Medium,P23284,Peptidyl-prolyl cis-trans isomerase B (PPIase B) (EC 5.2.1.8) (CYP-S1) (Cyclophilin B) (Rotamase B) (S-cyclophilin) (SCYLP)
49.95922762,Medium,P62937,"Peptidyl-prolyl cis-trans isomerase A (PPIase A) (EC 5.2.1.8) (Cyclophilin A) (Cyclosporin A-binding protein) (Rotamase A) [Cleaved into: Peptidyl-prolyl cis-trans isomerase A, N-terminally processed]"
60.68702698,Medium,C9JQD4,Peptidyl-prolyl cis-trans isomerase (PPIase) (EC 5.2.1.8) (Fragment)
47.30074233,Unstable,Q9NR12,PDZ and LIM domain protein 7 (LIM mineralization protein) (LMP) (Protein enigma)
60.81198647,Medium,O00151,PDZ and LIM domain protein 1 (C-terminal LIM domain protein 1) (Elfin) (LIM domain protein CLP-36)
56.70719627,Medium,Q5JVF3,PCI domain-containing protein 2 (CSN12-like protein)
60.27536601,Medium,Q9BRP8,Partner of Y14 and mago (PYM homolog 1 exon junction complex-associated factor) (Protein wibg homolog)
56.66522884,Medium,Q6P1J9,Parafibromin (Cell division cycle protein 73 homolog) (Hyperparathyroidism 2 protein)
59.17349568,Medium,Q8TE04,Pantothenate kinase 1 (hPanK) (hPanK1) (EC 2.7.1.33) (Pantothenic acid kinase 1)
50.25965769,Medium,Q8WX93,Palladin (SIH002) (Sarcoma antigen NY-SAR-77)
59.45513535,Medium,Q96ST3,Paired amphipathic helix protein Sin3a (Histone deacetylase complex subunit Sin3a) (Transcriptional corepressor Sin3a)
61.19862062,Medium,P36551,"Oxygen-dependent coproporphyrinogen-III oxidase, mitochondrial (COX) (Coprogen oxidase) (Coproporphyrinogenase) (EC 1.3.3.3)"
43.09012495,Unstable,P04181,"Ornithine aminotransferase, mitochondrial (EC 2.6.1.13) (Ornithine delta-aminotransferase) (Ornithine--oxo-acid aminotransferase) [Cleaved into: Ornithine aminotransferase, hepatic form; Ornithine aminotransferase, renal form]"
51.24134515,Medium,Q9NQR4,Omega-amidase NIT2 (EC 3.5.1.3) (Nitrilase homolog 2)
59.41137614,Medium,J3KQ32,Obg-like ATPase 1
52.82168274,Medium,Q99733,Nucleosome assembly protein 1-like 4 (Nucleosome assembly protein 2) (NAP-2)
50.69689806,Medium,F8VUX1,Nucleosome assembly protein 1-like 1 (Fragment)
61.10583552,Medium,Q32Q12,Nucleoside diphosphate kinase (EC 2.7.4.6)
59.54834402,Medium,P12270,Nucleoprotein TPR (Megator) (NPC-associated intranuclear protein) (Translocated promoter region protein)
57.93153871,Medium,Q96EE3,Nucleoporin SEH1 (Nup107-160 subcomplex subunit SEH1) (SEC13-like protein)
53.30387356,Medium,Q8NFH4,Nucleoporin Nup37 (p37) (Nup107-160 subcomplex subunit Nup37)
59.22274835,Medium,O75607,Nucleoplasmin-3
44.79541905,Unstable,P06748,Nucleophosmin (NPM) (Nucleolar phosphoprotein B23) (Nucleolar protein NO38) (Numatrin)
47.29207764,Unstable,A6NKZ9,Nucleolysin TIAR
45.80718343,Unstable,P19338,Nucleolin (Protein C23)
60.57854051,Medium,Q9NR30,Nucleolar RNA helicase 2 (EC 3.6.4.13) (DEAD box protein 21) (Gu-alpha) (Nucleolar RNA helicase Gu) (Nucleolar RNA helicase II) (RH II/Gu)
51.98749051,Medium,H3BUP2,Nucleolar protein 3 (Fragment)
41.62358191,Unstable,Q14978,Nucleolar and coiled-body phosphoprotein 1 (140 kDa nucleolar phosphoprotein) (Nopp140) (Hepatitis C virus NS5A-transactivated protein 13) (HCV NS5A-transactivated protein 13) (Nucleolar 130 kDa protein) (Nucleolar phosphoprotein p130)
59.14881046,Medium,Q02818,Nucleobindin-1 (CALNUC)
62.50892371,Medium,Q99567,Nuclear pore complex protein Nup88 (88 kDa nucleoporin) (Nucleoporin Nup88)
42.55941159,Unstable,Q9UKX7,Nuclear pore complex protein Nup50 (50 kDa nucleoporin) (Nuclear pore-associated protein 60 kDa-like) (Nucleoporin Nup50)
61.54549844,Medium,P49790,Nuclear pore complex protein Nup153 (153 kDa nucleoporin) (Nucleoporin Nup153)
59.66121961,Medium,Q8WUM0,Nuclear pore complex protein Nup133 (133 kDa nucleoporin) (Nucleoporin Nup133)
59.40973316,Medium,Q53F19,Nuclear cap-binding protein subunit 3 (Protein ELG)
59.7224443,Medium,P52298,Nuclear cap-binding protein subunit 2 (20 kDa nuclear cap-binding protein) (Cell proliferation-inducing gene 55 protein) (NCBP 20 kDa subunit) (CBP20) (NCBP-interacting protein 1) (NIP1)
59.91425545,Medium,Q9NVX2,Notchless protein homolog 1
48.05284954,Medium,P22307,Non-specific lipid-transfer protein (NSL-TP) (EC 2.3.1.176) (Propanoyl-CoA C-acyltransferase) (SCP-chi) (SCPX) (Sterol carrier protein 2) (SCP-2) (Sterol carrier protein X) (SCP-X)
42.08365711,Unstable,Q15233,"Non-POU domain-containing octamer-binding protein (NonO protein) (54 kDa nuclear RNA- and DNA-binding protein) (55 kDa nuclear protein) (DNA-binding p52/p100 complex, 52 kDa subunit) (NMT55) (p54(nrb)) (p54nrb)"
65.22821652,Stable,Q9GZT8,NIF3-like protein 1 (Amyotrophic lateral sclerosis 2 chromosomal region candidate gene 1 protein)
60.56928697,Medium,Q96TA1,Niban-like protein 1 (Meg-3) (Melanoma invasion by ERK) (MINERVA) (Protein FAM129B)
60.30042218,Medium,Q15758,Neutral amino acid transporter B(0) (ATB(0)) (Baboon M7 virus receptor) (RD114/simian type D retrovirus receptor) (Sodium-dependent neutral amino acid transporter type 2) (Solute carrier family 1 member 5)
43.8328324,Unstable,Q14697,Neutral alpha-glucosidase AB (EC 3.2.1.84) (Alpha-glucosidase 2) (Glucosidase II subunit alpha)
62.64841508,Medium,M0QXH7,Neuropathy target esterase (Fragment)
58.96824829,Medium,Q15818,Neuronal pentraxin-1 (NP1) (Neuronal pentraxin I) (NP-I)
59.83473015,Medium,Q09666,Neuroblast differentiation-associated protein AHNAK (Desmoyokin)
59.37247129,Medium,Q96SB3,Neurabin-2 (Neurabin-II) (Protein phosphatase 1 regulatory subunit 9B) (Spinophilin)
40.00590293,Unstable,F8VSA6,NEDD8
67.71527125,Stable,Q86VF7,Nebulin-related-anchoring protein (N-RAP)
59.65270222,Medium,F8W1N5,Nascent polypeptide-associated complex subunit alpha (Fragment)
58.97789669,Medium,O43847,Nardilysin (EC 3.4.24.61) (N-arginine dibasic convertase) (NRD convertase) (NRD-C) (Nardilysin convertase)
51.08207647,Medium,B4DJ81,"NADH-ubiquinone oxidoreductase 75 kDa subunit, mitochondrial (cDNA FLJ60586, highly similar to NADH-ubiquinone oxidoreductase 75 kDa subunit, mitochondrial (EC 1.6.5.3))"
54.88320517,Medium,O75489,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 3, mitochondrial (EC 1.6.5.3) (EC 1.6.99.3) (Complex I-30kD) (CI-30kD) (NADH-ubiquinone oxidoreductase 30 kDa subunit)"
62.55189972,Medium,P51970,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 8 (Complex I-19kD) (CI-19kD) (Complex I-PGIV) (CI-PGIV) (NADH-ubiquinone oxidoreductase 19 kDa subunit)
64.89685007,Stable,C9IZN5,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 5 (Fragment)
44.61038068,Unstable,B4DLR8,"NAD(P)H dehydrogenase [quinone] 1 (cDNA FLJ50573, highly similar to Homo sapiens NAD(P)H dehydrogenase, quinone 1 (NQO1), transcript variant 3, mRNA)"
52.39790809,Medium,P23368,"NAD-dependent malic enzyme, mitochondrial (NAD-ME) (EC 1.1.1.38) (Malic enzyme 2)"
59.53408749,Medium,B7Z8V7,"NAD kinase 2, mitochondrial (EC 2.7.1.23) (NAD kinase domain-containing protein 1, mitochondrial)"
61.29470165,Medium,Q14CX7,"N-alpha-acetyltransferase 25, NatB auxiliary subunit (Mitochondrial distribution and morphology protein 20) (N-terminal acetyltransferase B complex subunit MDM20) (NatB complex subunit MDM20) (N-terminal acetyltransferase B complex subunit NAA25) (p120)"
60.19236331,Medium,Q9BXJ9,"N-alpha-acetyltransferase 15, NatA auxiliary subunit (Gastric cancer antigen Ga19) (N-terminal acetyltransferase) (NMDA receptor-regulated protein 1) (Protein tubedown-1) (Tbdn100)"
62.41217336,Medium,P29966,"Myristoylated alanine-rich C-kinase substrate (MARCKS) (Protein kinase C substrate, 80 kDa protein, light chain) (80K-L protein) (PKCSL)"
47.41433001,Unstable,P35579,"Myosin-9 (Cellular myosin heavy chain, type A) (Myosin heavy chain 9) (Myosin heavy chain, non-muscle IIa) (Non-muscle myosin heavy chain A) (NMMHC-A) (Non-muscle myosin heavy chain IIa) (NMMHC II-a) (NMMHC-IIA)"
51.26114362,Medium,J3QRS3,"Myosin regulatory light chain 12A (Myosin regulatory light chain MRCL3, isoform CRA_b)"
50.11457963,Medium,P60660,Myosin light polypeptide 6 (17 kDa myosin light chain) (LC17) (Myosin light chain 3) (MLC-3) (Myosin light chain alkali 3) (Myosin light chain A3) (Smooth muscle and nonmuscle myosin light chain alkali 6)
58.21217449,Medium,Q8WVH6,Myoglobin
58.61573226,Medium,Q9NUJ1,"Mycophenolic acid acyl-glucuronide esterase, mitochondrial (EC 3.1.1.93) (Alpha/beta hydrolase domain-containing protein 10) (Abhydrolase domain-containing protein 10)"
59.94494197,Medium,Q9UNW1,"Multiple inositol polyphosphate phosphatase 1 (EC 3.1.3.62) (2,3-bisphosphoglycerate 3-phosphatase) (2,3-BPG phosphatase) (EC 3.1.3.80) (Inositol (1,3,4,5)-tetrakisphosphate 3-phosphatase) (Ins(1,3,4,5)P(4) 3-phosphatase)"
61.1342112,Medium,P22234,Multifunctional protein ADE2 [Includes: Phosphoribosylaminoimidazole-succinocarboxamide synthase (EC 6.3.2.6) (SAICAR synthetase); Phosphoribosylaminoimidazole carboxylase (EC 4.1.1.21) (AIR carboxylase) (AIRC)]
61.24806283,Medium,P78406,mRNA export factor (Rae1 protein homolog) (mRNA-associated protein mrnp 41)
60.64197873,Medium,O43148,mRNA cap guanine-N7 methyltransferase (EC 2.1.1.56) (RG7MT1) (mRNA (guanine-N(7)-)-methyltransferase) (mRNA cap methyltransferase) (hCMT1) (hMet) (hcm1p)
59.68208991,Medium,O15198,Mothers against decapentaplegic homolog 9 (MAD homolog 9) (Mothers against DPP homolog 9) (Madh6) (SMAD family member 9) (SMAD 9) (Smad9)
60.60241255,Medium,B3KTM8,"Mortality factor 4-like protein 1 (cDNA FLJ38504 fis, clone HCHON2000156, highly similar to Mortality factor 4-like protein 1)"
60.64049332,Medium,P26038,Moesin (Membrane-organizing extension spike protein)
62.49548869,Medium,Q13257,Mitotic spindle assembly checkpoint protein MAD2A (HsMAD2) (Mitotic arrest deficient 2-like protein 1) (MAD2-like protein 1)
63.27413207,Medium,J3QT28,Mitotic checkpoint protein BUB3 (Fragment)
58.78054437,Medium,Q16539,Mitogen-activated protein kinase 14 (MAP kinase 14) (MAPK 14) (EC 2.7.11.24) (Cytokine suppressive anti-inflammatory drug-binding protein) (CSAID-binding protein) (CSBP) (MAP kinase MXI2) (MAX-interacting protein 2) (Mitogen-activated protein kinase p38 alpha) (MAP kinase p38 alpha) (Stress-activated protein kinase 2a) (SAPK2a)
54.37814058,Medium,P28482,Mitogen-activated protein kinase 1 (MAP kinase 1) (MAPK 1) (EC 2.7.11.24) (ERT1) (Extracellular signal-regulated kinase 2) (ERK-2) (MAP kinase isoform p42) (p42-MAPK) (Mitogen-activated protein kinase 2) (MAP kinase 2) (MAPK 2)
59.24237656,Medium,O75439,Mitochondrial-processing peptidase subunit beta (EC 3.4.24.64) (Beta-MPP) (P-52)
60.20823821,Medium,O15091,Mitochondrial ribonuclease P protein 3 (Mitochondrial RNase P protein 3)
61.52243901,Medium,Q7L0Y3,Mitochondrial ribonuclease P protein 1 (Mitochondrial RNase P protein 1) (EC 2.1.1.-) (HBV pre-S2 trans-regulated protein 2) (RNA (guanine-9-)-methyltransferase domain-containing protein 1) (Renal carcinoma antigen NY-REN-49) (tRNA methyltransferase 10 homolog C)
61.01877069,Medium,P62072,Mitochondrial import inner membrane translocase subunit Tim10
58.6379374,Medium,H7C1S6,Mis18-binding protein 1 (Fragment)
46.11152851,Unstable,Q9BTE3,Mini-chromosome maintenance complex-binding protein (MCM-BP) (MCM-binding protein)
59.93299739,Medium,Q9NU22,Midasin (MIDAS-containing protein)
59.31967907,Medium,P27816,Microtubule-associated protein 4 (MAP-4)
59.25244922,Medium,H3BTL1,"Microtubule-associated protein 1 light chain 3 beta, isoform CRA_f (Microtubule-associated proteins 1A/1B light chain 3B)"
60.48686496,Medium,Q9BQA1,Methylosome protein 50 (MEP-50) (Androgen receptor cofactor p44) (WD repeat-containing protein 77) (p44/Mep50)
63.56757264,Medium,P22033,"Methylmalonyl-CoA mutase, mitochondrial (MCM) (EC 5.4.99.2) (Methylmalonyl-CoA isomerase)"
63.18838895,Medium,F5GZ54,"Methylmalonyl-CoA epimerase, mitochondrial (Fragment)"
59.50388499,Medium,P51608,Methyl-CpG-binding protein 2 (MeCp-2 protein) (MeCp2)
59.49054385,Medium,O95983,Methyl-CpG-binding domain protein 3 (Methyl-CpG-binding protein MBD3)
59.71207994,Medium,D6RF21,Methionine synthase reductase
49.99604756,Medium,P50579,Methionine aminopeptidase 2 (MAP 2) (MetAP 2) (EC 3.4.11.18) (Initiation factor 2-associated 67 kDa glycoprotein) (p67) (p67eIF2) (Peptidase M)
60.11763456,Medium,P53582,Methionine aminopeptidase 1 (MAP 1) (MetAP 1) (EC 3.4.11.18) (Peptidase M 1)
58.68473864,Medium,Q9NZL9,Methionine adenosyltransferase 2 subunit beta (Methionine adenosyltransferase II beta) (MAT II beta) (Putative dTDP-4-keto-6-deoxy-D-glucose 4-reductase)
41.90175189,Unstable,O94776,Metastasis-associated protein MTA2 (Metastasis-associated 1-like 1) (MTA1-L1 protein) (p53 target protein in deacetylase complex)
59.94753851,Medium,P55145,Mesencephalic astrocyte-derived neurotrophic factor (Arginine-rich protein) (Protein ARMET)
44.81101237,Unstable,O15173,Membrane-associated progesterone receptor component 2 (Progesterone membrane-binding protein) (Steroid receptor protein DG6)
49.23932527,Medium,Q5JRA6,Melanoma inhibitory activity protein 3 (C219-reactive peptide) (D320) (Transport and Golgi organization protein 1)
45.32662875,Unstable,P11310,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial (MCAD) (EC 1.3.8.7)"
52.70083332,Medium,Q71SY5,Mediator of RNA polymerase II transcription subunit 25 (Activator interaction domain-containing protein 1) (Activator-recruited cofactor 92 kDa component) (ARC92) (Mediator complex subunit 25) (p78)
59.1748407,Medium,F5GY88,Mediator of RNA polymerase II transcription subunit 24
54.0087484,Medium,Q14676,Mediator of DNA damage checkpoint protein 1 (Nuclear factor with BRCT domains 1)
59.15457597,Medium,P43243,Matrin-3
60.34212071,Medium,P40926,"Malate dehydrogenase, mitochondrial (EC 1.1.1.37)"
61.34346815,Medium,P40925,"Malate dehydrogenase, cytoplasmic (EC 1.1.1.37) (Cytosolic malate dehydrogenase) (Diiodophenylpyruvate reductase) (EC 1.1.1.96)"
69.4208055,Stable,P14174,Macrophage migration inhibitory factor (MIF) (EC 5.3.2.1) (Glycosylation-inhibiting factor) (GIF) (L-dopachrome isomerase) (L-dopachrome tautomerase) (EC 5.3.3.12) (Phenylpyruvate tautomerase)
60.96545279,Medium,Q7L5Y9,Macrophage erythroblast attacher (Cell proliferation-inducing gene 5 protein) (Erythroblast macrophage protein) (Human lung cancer oncogene 10 protein) (HLC-10)
59.53832758,Medium,Q96S90,LysM and putative peptidoglycan-binding domain-containing protein 1
51.46213162,Medium,Q15046,Lysine--tRNA ligase (EC 6.1.1.6) (Lysyl-tRNA synthetase) (LysRS)
61.72512262,Medium,P05455,Lupus La protein (La autoantigen) (La ribonucleoprotein) (Sjoegren syndrome type B antigen) (SS-B)
48.69857159,Medium,P24666,Low molecular weight phosphotyrosine protein phosphatase (LMW-PTP) (LMW-PTPase) (EC 3.1.3.48) (Adipocyte acid phosphatase) (Low molecular weight cytosolic acid phosphatase) (EC 3.1.3.2) (Red cell acid phosphatase 1)
60.43706307,Medium,P36776,"Lon protease homolog, mitochondrial (EC 3.4.21.-) (LONHs) (Lon protease-like protein) (LONP) (Mitochondrial ATP-dependent protease Lon) (Serine protease 15)"
62.88239167,Medium,F8VQE1,LIM domain and actin-binding protein 1
62.46202703,Medium,Q14847,LIM and SH3 domain protein 1 (LASP-1) (Metastatic lymph node gene 50 protein) (MLN 50)
59.79122889,Medium,P09960,Leukotriene A-4 hydrolase (LTA-4 hydrolase) (EC 3.3.2.6) (Leukotriene A(4) hydrolase)
52.28667378,Medium,P30740,Leukocyte elastase inhibitor (LEI) (Monocyte/neutrophil elastase inhibitor) (EI) (M/NEI) (Peptidase inhibitor 2) (PI-2) (Serpin B1)
41.52513249,Unstable,Q96AG4,Leucine-rich repeat-containing protein 59 (Ribosome-binding protein p34) (p34)
51.99459895,Medium,Q8N1G4,Leucine-rich repeat-containing protein 47
41.47806557,Unstable,P42704,"Leucine-rich PPR motif-containing protein, mitochondrial (130 kDa leucine-rich protein) (LRP 130) (GP130)"
59.80120764,Medium,Q86V48,Leucine zipper protein 1
59.70774871,Medium,O95202,"LETM1 and EF-hand domain-containing protein 1, mitochondrial (Leucine zipper-EF-hand-containing transmembrane protein 1)"
55.40955378,Medium,Q14696,LDLR chaperone MESD (Mesoderm development candidate 2) (Mesoderm development protein) (Renal carcinoma antigen NY-REN-61)
62.70134724,Medium,E9PHS0,LanC-like protein 1 (Fragment)
59.43357696,Medium,P11047,Laminin subunit gamma-1 (Laminin B2 chain) (Laminin-1 subunit gamma) (Laminin-10 subunit gamma) (Laminin-11 subunit gamma) (Laminin-2 subunit gamma) (Laminin-3 subunit gamma) (Laminin-4 subunit gamma) (Laminin-6 subunit gamma) (Laminin-7 subunit gamma) (Laminin-8 subunit gamma) (Laminin-9 subunit gamma) (S-laminin subunit gamma) (S-LAM gamma)
59.54444445,Medium,P07942,Laminin subunit beta-1 (Laminin B1 chain) (Laminin-1 subunit beta) (Laminin-10 subunit beta) (Laminin-12 subunit beta) (Laminin-2 subunit beta) (Laminin-6 subunit beta) (Laminin-8 subunit beta)
48.76241376,Medium,P42166,"Lamina-associated polypeptide 2, isoform alpha (Thymopoietin isoform alpha) (TP alpha) (Thymopoietin-related peptide isoform alpha) (TPRP isoform alpha) [Cleaved into: Thymopoietin (TP) (Splenin); Thymopentin (TP5)]"
60.09891811,Medium,P20700,Lamin-B1
40.37684876,Unstable,Q14739,Lamin-B receptor (Integral nuclear envelope inner membrane protein) (LMN2R)
60.02774887,Medium,Q04760,Lactoylglutathione lyase (EC 4.4.1.5) (Aldoketomutase) (Glyoxalase I) (Glx I) (Ketone-aldehyde mutase) (Methylglyoxalase) (S-D-lactoylglutathione methylglyoxal lyase)
59.77427691,Medium,Q6PKG0,La-related protein 1 (La ribonucleoprotein domain family member 1)
60.6617232,Medium,P07195,L-lactate dehydrogenase B chain (LDH-B) (EC 1.1.1.27) (LDH heart subunit) (LDH-H) (Renal carcinoma antigen NY-REN-46)
58.70946433,Medium,P00338,L-lactate dehydrogenase A chain (LDH-A) (EC 1.1.1.27) (Cell proliferation-inducing gene 19 protein) (LDH muscle subunit) (LDH-M) (Renal carcinoma antigen NY-REN-59)
59.47485488,Medium,Q16719,Kynureninase (EC 3.7.1.3) (L-kynurenine hydrolase)
58.90240695,Medium,P33176,Kinesin-1 heavy chain (Conventional kinesin heavy chain) (Ubiquitous kinesin heavy chain) (UKHC)
45.74731699,Unstable,Q07666,"KH domain-containing, RNA-binding, signal transduction-associated protein 1 (GAP-associated tyrosine phosphoprotein p62) (Src-associated in mitosis 68 kDa protein) (Sam68) (p21 Ras GTPase-activating protein-associated p62) (p68)"
44.90216492,Unstable,P05787,"Keratin, type II cytoskeletal 8 (Cytokeratin-8) (CK-8) (Keratin-8) (K8) (Type-II keratin Kb8)"
60.94514978,Medium,P35908,"Keratin, type II cytoskeletal 2 epidermal (Cytokeratin-2e) (CK-2e) (Epithelial keratin-2e) (Keratin-2 epidermis) (Keratin-2e) (K2e) (Type-II keratin Kb2)"
60.23508528,Medium,P04264,"Keratin, type II cytoskeletal 1 (67 kDa cytokeratin) (Cytokeratin-1) (CK-1) (Hair alpha protein) (Keratin-1) (K1) (Type-II keratin Kb1)"
61.51999569,Medium,O43790,"Keratin, type II cuticular Hb6 (Hair keratin K2.11) (Keratin-86) (K86) (Type II hair keratin Hb6) (Type-II keratin Kb26)"
60.20042203,Medium,P35527,"Keratin, type I cytoskeletal 9 (Cytokeratin-9) (CK-9) (Keratin-9) (K9)"
57.45189236,Medium,P05783,"Keratin, type I cytoskeletal 18 (Cell proliferation-inducing gene 46 protein) (Cytokeratin-18) (CK-18) (Keratin-18) (K18)"
45.04038222,Unstable,Q04695,"Keratin, type I cytoskeletal 17 (39.1) (Cytokeratin-17) (CK-17) (Keratin-17) (K17)"
59.49385222,Medium,P08779,"Keratin, type I cytoskeletal 16 (Cytokeratin-16) (CK-16) (Keratin-16) (K16)"
59.78208879,Medium,P02533,"Keratin, type I cytoskeletal 14 (Cytokeratin-14) (CK-14) (Keratin-14) (K14)"
40.14134296,Unstable,P13645,"Keratin, type I cytoskeletal 10 (Cytokeratin-10) (CK-10) (Keratin-10) (K10)"
59.38485902,Medium,Q6UW63,KDEL motif-containing protein 1 (Endoplasmic reticulum resident protein 58) (ER protein 58) (ERp58)
58.42022471,Medium,H0YN10,"Isovaleryl-CoA dehydrogenase, mitochondrial (Fragment)"
60.17070967,Medium,Q13907,Isopentenyl-diphosphate Delta-isomerase 1 (EC 5.3.3.2) (Isopentenyl pyrophosphate isomerase 1) (IPP isomerase 1) (IPPI1)
54.39438574,Medium,Q9NSE4,"Isoleucine--tRNA ligase, mitochondrial (EC 6.1.1.5) (Isoleucyl-tRNA synthetase) (IleRS)"
52.0355214,Medium,P41252,"Isoleucine--tRNA ligase, cytoplasmic (EC 6.1.1.5) (Isoleucyl-tRNA synthetase) (IRS) (IleRS)"
47.90204013,Unstable,P50213,"Isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial (EC 1.1.1.41) (Isocitric dehydrogenase subunit alpha) (NAD(+)-specific ICDH subunit alpha)"
60.76626646,Medium,O60306,Intron-binding protein aquarius (Intron-binding protein of 160 kDa) (IBP160)
46.70435693,Unstable,Q12906,Interleukin enhancer-binding factor 3 (Double-stranded RNA-binding protein 76) (DRBP76) (M-phase phosphoprotein 4) (MPP4) (Nuclear factor associated with dsRNA) (NFAR) (Nuclear factor of activated T-cells 90 kDa) (NF-AT-90) (Translational control protein 80) (TCP80)
49.83013412,Medium,Q7Z5L9,Interferon regulatory factor 2-binding protein 2 (IRF-2-binding protein 2) (IRF-2BP2)
58.43163876,Medium,P05556,Integrin beta-1 (Fibronectin receptor subunit beta) (Glycoprotein IIa) (GPIIA) (VLA-4 subunit beta) (CD antigen CD29)
61.60391583,Medium,H0Y4R1,Inosine-5'-monophosphate dehydrogenase 2 (Fragment)
54.95550489,Medium,Q15181,Inorganic pyrophosphatase (EC 3.6.1.1) (Pyrophosphate phospho-hydrolase) (PPase)
60.52129672,Medium,Q9NQS7,Inner centromere protein
59.88872723,Medium,O95373,Importin-7 (Imp7) (Ran-binding protein 7) (RanBP7)
47.7432071,Unstable,H0Y8C6,Importin-5 (Fragment)
59.30516814,Medium,Q14974,Importin subunit beta-1 (Importin-90) (Karyopherin subunit beta-1) (Nuclear factor p97) (Pore targeting complex 97 kDa subunit) (PTAC97)
59.0716743,Medium,P52294,"Importin subunit alpha-5 (Karyopherin subunit alpha-1) (Nucleoprotein interactor 1) (NPI-1) (RAG cohort protein 2) (SRP1-beta) [Cleaved into: Importin subunit alpha-5, N-terminally processed]"
64.20277079,Medium,O00505,Importin subunit alpha-4 (Importin alpha Q2) (Qip2) (Karyopherin subunit alpha-3) (SRP1-gamma)
60.59013514,Medium,P52292,Importin subunit alpha-1 (Karyopherin subunit alpha-2) (RAG cohort protein 1) (SRP1-alpha)
45.90292556,Unstable,Q9Y4L1,Hypoxia up-regulated protein 1 (150 kDa oxygen-regulated protein) (ORP-150) (170 kDa glucose-regulated protein) (GRP-170)
58.76363302,Medium,Q16775,"Hydroxyacylglutathione hydrolase, mitochondrial (EC 3.1.2.6) (Glyoxalase II) (Glx II)"
45.44604289,Unstable,P50502,Hsc70-interacting protein (Hip) (Aging-associated protein 2) (Progesterone receptor-associated p48 protein) (Protein FAM10A1) (Putative tumor suppressor ST13) (Renal carcinoma antigen NY-REN-33) (Suppression of tumorigenicity 13 protein)
60.82178562,Medium,A6NEM2,Host cell factor 1
58.0787993,Medium,P09017,Homeobox protein Hox-C4 (Homeobox protein CP19) (Homeobox protein Hox-3E)
56.10298174,Medium,C9JG86,Histone-lysine N-methyltransferase SETD2 (Fragment)
58.24578295,Medium,Q09028,Histone-binding protein RBBP4 (Chromatin assembly factor 1 subunit C) (CAF-1 subunit C) (Chromatin assembly factor I p48 subunit) (CAF-I 48 kDa subunit) (CAF-I p48) (Nucleosome-remodeling factor subunit RBAP48) (Retinoblastoma-binding protein 4) (RBBP-4) (Retinoblastoma-binding protein p48)
42.45328176,Unstable,P62805,Histone H4
44.62460091,Unstable,P84243,Histone H3.3
59.80605185,Medium,Q5QNW6,Histone H2B type 2-F
50.60899265,Medium,Q71UI9,Histone H2A.V (H2A.F/Z)
43.84024089,Unstable,P10412,Histone H1.4 (Histone H1b) (Histone H1s-4)
54.32359334,Medium,Q9BX68,"Histidine triad nucleotide-binding protein 2, mitochondrial (HINT-2) (EC 3.-.-.-) (HINT-3) (HIT-17kDa) (PKCI-1-related HIT protein)"
49.61691613,Medium,E9PES6,High mobility group protein B3 (Fragment)
61.44090812,Medium,O60658,"High affinity cAMP-specific and IBMX-insensitive 3',5'-cyclic phosphodiesterase 8A (EC 3.1.4.53)"
65.32771013,Stable,P52789,Hexokinase-2 (EC 2.7.1.1) (Hexokinase type II) (HK II) (Muscle form hexokinase)
60.79850714,Medium,G3V4C1,Heterogeneous nuclear ribonucleoproteins C1/C2
47.66145758,Unstable,P22626,Heterogeneous nuclear ribonucleoproteins A2/B1 (hnRNP A2/B1)
